productCode,productName,ingredientCode,ingredientName,quantity,unit
8606035373601,VELNEA WINTER SPICE ME UP KREMA ZA RUKE 75ml,S36,PROPILENGLIKOL,1.5,g
8606035373601,VELNEA WINTER SPICE ME UP KREMA ZA RUKE 75ml,S38,SABODERM TCC,4.5,g
8606035373601,VELNEA WINTER SPICE ME UP KREMA ZA RUKE 75ml,S39,SABONAL C 16 18,3,g
8606035373601,VELNEA WINTER SPICE ME UP KREMA ZA RUKE 75ml,S41,SABOWAX AE,4.5,g
8606035373601,VELNEA WINTER SPICE ME UP KREMA ZA RUKE 75ml,S428,"VODA, PRE?IŠ?ENA",34.7,g
8606035373601,VELNEA WINTER SPICE ME UP KREMA ZA RUKE 75ml,S428,"VODA, PRE?IŠ?ENA",3.375,g
8606035373601,VELNEA WINTER SPICE ME UP KREMA ZA RUKE 75ml,S428,"VODA, PRE?IŠ?ENA",1.5,g
8606035373601,VELNEA WINTER SPICE ME UP KREMA ZA RUKE 75ml,S428,"VODA, PRE?IŠ?ENA",2.8,g
8606035373601,VELNEA WINTER SPICE ME UP KREMA ZA RUKE 75ml,S428,"VODA, PRE?IŠ?ENA",0.375,g
8606035373601,VELNEA WINTER SPICE ME UP KREMA ZA RUKE 75ml,S46,ŠI BUTER (SHEA BUTTER),3,g
8606035373601,VELNEA WINTER SPICE ME UP KREMA ZA RUKE 75ml,S53,VITAMIN E,0.375,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,A00450,TUBA - VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ML,1,pcs
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,B00085,KUTIJA BROJ 14,0.083333,pcs
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S16,"DEKSPANTENOL, 100%",0.375,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S20,GLICEROL,6.75,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S23,JOJOBA ULJE,1.5,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S289,COVI-OX T,0.075,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S290,EDTA (DINATRIJUM-EDTA),0.075,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S291,DIMETIKON (SILIKONSKO ULJE 350),0.375,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S292,SABODERM AB (C12-15 ALKIL BENZOAT),3,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S296,"EUXYL P 9010 (BIOSCONTROL SYNERGY PHE, ISCAGUARD PEHG)",0.75,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S302,#RESAPHIN GTS (TRIIZOSTEARIN),2.25,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S36,PROPILENGLIKOL,1.5,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S38,SABODERM TCC,4.5,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S39,SABONAL C 16 18,3,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S41,SABOWAX AE,4.5,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S428,"VODA, PRE?IŠ?ENA",0.375,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S428,"VODA, PRE?IŠ?ENA",35,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S428,"VODA, PRE?IŠ?ENA",3.95,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S428,"VODA, PRE?IŠ?ENA",1.5,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S428,"VODA, PRE?IŠ?ENA",2,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S46,ŠI BUTER (SHEA BUTTER),3,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S467,MIRIS BAKE ME CRAZY,0.15,g
8606035373618,VELNEA WINTER BAKE ME CRAZY KREMA ZA RUKE 75ml,S53,VITAMIN E,0.375,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,A00242,TEGLICA - VITAMINSKA/NIACINAMID/VELNEA/HYDRA GLOW KREMA/NO?NE MASKE 50ML,1,pcs
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,A00243,POKLOPAC - VITAMINSKA/NIACINAMID/VELNEA/HYDRA GLOW KREMA/NO?NE MASKE 50ML,1,pcs
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,A00481,ETIKETA - VELNEA KOLAGEN PEPTIDI DAN SPF15 50ml,1,pcs
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,A00482,KUTIJA - VELNEA KOLAGEN PEPTIDI DAN SPF15 50ml,1,pcs
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,B00085,KUTIJA BROJ 14,0.166667,pcs
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S20,GLICEROL,1.5,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S23,JOJOBA ULJE,1,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S289,COVI-OX T,0.1,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S290,EDTA (DINATRIJUM-EDTA),0.05,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S291,DIMETIKON (SILIKONSKO ULJE 350),0.25,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S296,"EUXYL P 9010 (BIOSCONTROL SYNERGY PHE, ISCAGUARD PEHG)",0.5,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S297,EUMULGIN BA 25,0.5,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S314,"ALUMINIJUMSKA FOLIJA 82,5MM",1,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S320,"OKTOKRILEN (UVINUL N 539 T, NEO HELIOPAN 303, EUSOLEX OCR)",1.5,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S321,"AVB (CHEM 1789, BMDMB, NEO HELIOPAN 357, EUSOLEX 9020, AAKO SUN AVB)",0.5,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S324,MIRIS SUMMER BLOSSOM,0.15,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S327,"TRIAZON (CHEM L 150, ECLIPSOGEN EHT, UVASORB ET, UVINUL T150, KOPTRIZON)",1.5,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S342,ARISTOFLEX AVC,0.5,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S345,CETIOL CC,2.5,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S366,MATRIXYL 3000,1,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S372,SYN-COLL,0.5,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S38,SABODERM TCC,1,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S382,MONTANOV 202,1.5,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S384,ZETEMOL 99,1,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S39,SABONAL C 16 18,1.25,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S405,CAPRYLYL METHICONE,0.5,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S409,NIACINAMID,1,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S428,"VODA, PRE?IŠ?ENA",10.2,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S428,"VODA, PRE?IŠ?ENA",10,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S428,"VODA, PRE?IŠ?ENA",10,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S448,"KOLAGEN, HIDROLIZOVANI",0.5,g
8606036330832,VELNEA KOLAGEN DAN SPF15 50ml,S46,ŠI BUTER (SHEA BUTTER),1,g
8606036330849,VELNEA KOLAGEN NO? 50ml,A00242,TEGLICA - VITAMINSKA/NIACINAMID/VELNEA/HYDRA GLOW KREMA/NO?NE MASKE 50ML,1,pcs
8606036330849,VELNEA KOLAGEN NO? 50ml,A00243,POKLOPAC - VITAMINSKA/NIACINAMID/VELNEA/HYDRA GLOW KREMA/NO?NE MASKE 50ML,1,pcs
8606036330849,VELNEA KOLAGEN NO? 50ml,A00483,ETIKETA - VELNEA KOLAGEN PEPTIDI NO? 50ml,1,pcs
8606036330849,VELNEA KOLAGEN NO? 50ml,A00484,KUTIJA - VELNEA KOLAGEN PEPTIDI NO? 50ml,1,pcs
8606036330849,VELNEA KOLAGEN NO? 50ml,B00085,KUTIJA BROJ 14,0.166667,pcs
8606036330849,VELNEA KOLAGEN NO? 50ml,S16,"DEKSPANTENOL, 100%",0.5,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S20,GLICEROL,1.5,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S22,IZOPROPILMIRISTAT,2.5,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S23,JOJOBA ULJE,1,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S289,COVI-OX T,0.05,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S290,EDTA (DINATRIJUM-EDTA),0.05,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S291,DIMETIKON (SILIKONSKO ULJE 350),0.25,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S296,"EUXYL P 9010 (BIOSCONTROL SYNERGY PHE, ISCAGUARD PEHG)",0.5,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S297,EUMULGIN BA 25,0.5,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S314,"ALUMINIJUMSKA FOLIJA 82,5MM",1,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S324,MIRIS SUMMER BLOSSOM,0.15,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S342,ARISTOFLEX AVC,0.35,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S345,CETIOL CC,1.5,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S348,APIFIL CG,2.5,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S366,MATRIXYL 3000,1,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S372,SYN-COLL,0.5,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S38,SABODERM TCC,2,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S39,SABONAL C 16 18,1.25,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S428,"VODA, PRE?IŠ?ENA",0.65,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S428,"VODA, PRE?IŠ?ENA",16,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S428,"VODA, PRE?IŠ?ENA",16,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S448,"KOLAGEN, HIDROLIZOVANI",0.5,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S46,ŠI BUTER (SHEA BUTTER),1,g
8606036330849,VELNEA KOLAGEN NO? 50ml,S53,VITAMIN E,0.25,g
8606036330856,VELNEA KOLAGEN SERUM 30ml,A00383,BOCA - VELNEA SERUM 30ML,1,pcs
8606036330856,VELNEA KOLAGEN SERUM 30ml,A00384,PIPETA - VELNEA SERUM 30ML,1,pcs
8606036330856,VELNEA KOLAGEN SERUM 30ml,A00485,ETIKETA - VELNEA KOLAGEN PEPTIDI SERUM 30ml,1,pcs
8606036330856,VELNEA KOLAGEN SERUM 30ml,A00486,KUTIJA - VELNEA KOLAGEN PEPTIDI SERUM 30ml,1,pcs
8606036330856,VELNEA KOLAGEN SERUM 30ml,B00081,KUTIJA BROJ 10,0.111111,pcs
8606036330856,VELNEA KOLAGEN SERUM 30ml,S1,UREA,0.6,g
8606036330856,VELNEA KOLAGEN SERUM 30ml,S290,EDTA (DINATRIJUM-EDTA),0.03,g
8606036330856,VELNEA KOLAGEN SERUM 30ml,S296,"EUXYL P 9010 (BIOSCONTROL SYNERGY PHE, ISCAGUARD PEHG)",0.3,g
8606036330856,VELNEA KOLAGEN SERUM 30ml,S318,SABODERM CC,0.6,g
8606036330856,VELNEA KOLAGEN SERUM 30ml,S319,HIDROLIT 5 (PENTILEN GLIKOL),0.75,g
8606036330856,VELNEA KOLAGEN SERUM 30ml,S324,MIRIS SUMMER BLOSSOM,0.06,g
8606036330856,VELNEA KOLAGEN SERUM 30ml,S366,MATRIXYL 3000,0.6,g
8606036330856,VELNEA KOLAGEN SERUM 30ml,S372,SYN-COLL,0.3,g
8606036330856,VELNEA KOLAGEN SERUM 30ml,S403,AQUAXYL,0.3,g
8606036330856,VELNEA KOLAGEN SERUM 30ml,S428,"VODA, PRE?IŠ?ENA",19.64,g
8606036330856,VELNEA KOLAGEN SERUM 30ml,S428,"VODA, PRE?IŠ?ENA",4,g
8606036330856,VELNEA KOLAGEN SERUM 30ml,S436,ARISTOFLEX SILK,0.12,g
8606036330856,VELNEA KOLAGEN SERUM 30ml,S447,OLIVEM 300,0.9,g
8606036330856,VELNEA KOLAGEN SERUM 30ml,S448,"KOLAGEN, HIDROLIZOVANI",1.5,g
8606036330856,VELNEA KOLAGEN SERUM 30ml,S80,SABOWAX ELH 40/L,0.3,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,A00280,TUBA - VELNEA KREMA ZA NOKTE I ZANOKTICE 50ML,1,pcs
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,A00280/1,KUTIJA - VELNEA KREMA ZA NOKTE I ZANOKTICE 50ML,1,pcs
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,B00085,KUTIJA BROJ 14,0.1,pcs
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S16,"DEKSPANTENOL, 100%",0.25,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S19,LANETTE N,1.5,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S2,ALANTOIN,0.1,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S20,GLICEROL,0.5,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S22,IZOPROPILMIRISTAT,1.5,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S289,COVI-OX T,0.1,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S290,EDTA (DINATRIJUM-EDTA),0.05,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S291,DIMETIKON (SILIKONSKO ULJE 350),1,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S293,OLIFEEL PEARLS,2,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S296,"EUXYL P 9010 (BIOSCONTROL SYNERGY PHE, ISCAGUARD PEHG)",0.5,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S328,SABODERM G20,0.5,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S35,"PARAFIN, TE?NI",3,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S36,PROPILENGLIKOL,0.5,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S39,SABONAL C 16 18,1.75,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S400,LUCEMINE,0.05,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S421,MIRIS DIKLA,0.2,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S422,SABOWAX SX (ETOWAX BA/C),1.5,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S424,SORBITOL 70%,1.5,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S428,"VODA, PRE?IŠ?ENA",0.255,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S428,"VODA, PRE?IŠ?ENA",2,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S428,"VODA, PRE?IŠ?ENA",0.5,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S428,"VODA, PRE?IŠ?ENA",1.8,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S428,"VODA, PRE?IŠ?ENA",0.2,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S428,"VODA, PRE?IŠ?ENA",28,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S428,"VODA, PRE?IŠ?ENA",0.5,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S52,VITAMIN A,0.025,g
8606036331105,VELNEA KREMA ZA NOKTE I ZANOKTICE 50ml,S53,VITAMIN E,0.25,g
8606036331839,VELNEA PILING GEL 150ml,A00135,TUBA - VELNEA PILING GEL 150ML,1,pcs
8606036331839,VELNEA PILING GEL 150ml,B00078,KUTIJA BROJ 7,0.166667,pcs
8606036331839,VELNEA PILING GEL 150ml,S20,GLICEROL,7.5,g
8606036331839,VELNEA PILING GEL 150ml,S248,SABOSORB MLE (POLISORBAT 20),0.45,g
8606036331839,VELNEA PILING GEL 150ml,S288,ALOE VERA GEL,1.5,g
8606036331839,VELNEA PILING GEL 150ml,S290,EDTA (DINATRIJUM-EDTA),0.075,g
8606036331839,VELNEA PILING GEL 150ml,S296,"EUXYL P 9010 (BIOSCONTROL SYNERGY PHE, ISCAGUARD PEHG)",1.5,g
8606036331839,VELNEA PILING GEL 150ml,S307,MIRIS LAGUNE ROSE,0.45,g
8606036331839,VELNEA PILING GEL 150ml,S318,SABODERM CC,2.25,g
8606036331839,VELNEA PILING GEL 150ml,S355,CARBOPOL ULTREZ 20,2.25,g
8606036331839,VELNEA PILING GEL 150ml,S356,AMPHOTENSID GB 2009,3.75,g
8606036331839,VELNEA PILING GEL 150ml,S428,"VODA, PRE?IŠ?ENA",80,g
8606036331839,VELNEA PILING GEL 150ml,S428,"VODA, PRE?IŠ?ENA",0.775,g
8606036331839,VELNEA PILING GEL 150ml,S428,"VODA, PRE?IŠ?ENA",3.69,g
8606036331839,VELNEA PILING GEL 150ml,S428,"VODA, PRE?IŠ?ENA",30,g
8606036331839,VELNEA PILING GEL 150ml,S490,AVOCADO POWDER,1.5,g
8606036331839,VELNEA PILING GEL 150ml,S75,GENAPOL LRO (ZETESOL 270N),13.5,g
8606036331839,VELNEA PILING GEL 150ml,S84,NATRIJUM-HIDROKSID,0.81,g
8606112995009,VZK BALZAM ZA USNE 10g,A00019,TEGLICA - BALZAM ZA USNE 10G,1,pcs
8606112995009,VZK BALZAM ZA USNE 10g,A00020,KUTIJA - BALZAM ZA USNE 10G,1,pcs
8606112995009,VZK BALZAM ZA USNE 10g,B00074,KUTIJA BROJ 3,0.083333,pcs
8606112995009,VZK BALZAM ZA USNE 10g,S10,KAKAO BUTER (EX CACAO BUTTER),0.7,g
8606112995009,VZK BALZAM ZA USNE 10g,S11,BELI P?ELINJI VOSAK,0.7,g
8606112995009,VZK BALZAM ZA USNE 10g,S21,HOLESTEROL,0.2,g
8606112995009,VZK BALZAM ZA USNE 10g,S22,IZOPROPILMIRISTAT,0.2,g
8606112995009,VZK BALZAM ZA USNE 10g,S27,LANOLIN,0.02,g
8606112995009,VZK BALZAM ZA USNE 10g,S29,MENTOL,0.01,g
8606112995009,VZK BALZAM ZA USNE 10g,S39,SABONAL C 16 18,0.25,g
8606112995009,VZK BALZAM ZA USNE 10g,S4,BADEMOVO ULJE,0.5,g
8606112995009,VZK BALZAM ZA USNE 10g,S51,"VAZELIN, BELI",7.385,g
8606112995009,VZK BALZAM ZA USNE 10g,S53,VITAMIN E,0.02,g
8606112995009,VZK BALZAM ZA USNE 10g,S61,MIRIS MED-?OKOLADA,0.01,g
8606112995009,VZK BALZAM ZA USNE 10g,S9,BHT,0.005,g
8606112995016,VZK PANTENOL PLUS 50ml,A00005,TUBA - PANTENOL PLUS 50ML,1,pcs
8606112995016,VZK PANTENOL PLUS 50ml,A00006,KUTIJA - PANTENOL PLUS 50ML,1,pcs
8606112995016,VZK PANTENOL PLUS 50ml,B00072,KUTIJA BROJ 1,0.083333,pcs
8606112995016,VZK PANTENOL PLUS 50ml,S11,BELI P?ELINJI VOSAK,1.25,g
8606112995016,VZK PANTENOL PLUS 50ml,S16,"DEKSPANTENOL, 100%",3.5,g
8606112995016,VZK PANTENOL PLUS 50ml,S21,HOLESTEROL,0.4,g
8606112995016,VZK PANTENOL PLUS 50ml,S23,JOJOBA ULJE,1.5,g
8606112995016,VZK PANTENOL PLUS 50ml,S32,MIRIS WEANY,0.0425,g
8606112995016,VZK PANTENOL PLUS 50ml,S33,MLE?NA KISELINA,0.2,g
8606112995016,VZK PANTENOL PLUS 50ml,S34,NATRIJUM-BENZOAT,0.1,g
8606112995016,VZK PANTENOL PLUS 50ml,S35,"PARAFIN, TE?NI",9.5,g
8606112995016,VZK PANTENOL PLUS 50ml,S38,SABODERM TCC,1.5,g
8606112995016,VZK PANTENOL PLUS 50ml,S39,SABONAL C 16 18,1,g
8606112995016,VZK PANTENOL PLUS 50ml,S42,SABOWAX CP,1.75,g
8606112995016,VZK PANTENOL PLUS 50ml,S428,"VODA, PRE?IŠ?ENA",2.6575,g
8606112995016,VZK PANTENOL PLUS 50ml,S428,"VODA, PRE?IŠ?ENA",16.25,g
8606112995016,VZK PANTENOL PLUS 50ml,S428,"VODA, PRE?IŠ?ENA",2.5,g
8606112995016,VZK PANTENOL PLUS 50ml,S43,SABOWAX FL 65/K,4,g
8606112995016,VZK PANTENOL PLUS 50ml,S46,ŠI BUTER (SHEA BUTTER),2.5,g
8606112995016,VZK PANTENOL PLUS 50ml,S52,VITAMIN A,0.025,g
8606112995016,VZK PANTENOL PLUS 50ml,S53,VITAMIN E,0.25,g
8606112995016,VZK PANTENOL PLUS 50ml,S59,SABODERM CSO,1,g
8606112995016,VZK PANTENOL PLUS 50ml,S74,BENZILALKOHOL,0.25,g
8606112995016,VZK PANTENOL PLUS 50ml,S9,BHT,0.025,g
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,A00007,TUBA - KREMA ZA RUKE SA 3% UREE 40ML,1,pcs
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,B00081,KUTIJA BROJ 10,0.083333,pcs
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,S1,UREA,1.2,g
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,S20,GLICEROL,2.8,g
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,S33,MLE?NA KISELINA,0.032,g
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,S34,NATRIJUM-BENZOAT,0.08,g
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,S35,"PARAFIN, TE?NI",0.8,g
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,S38,SABODERM TCC,0.32,g
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,S39,SABONAL C 16 18,1.44,g
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,S40,SABOSORB MSE (POLISORBAT 60),0.96,g
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,S428,"VODA, PRE?IŠ?ENA",1.464,g
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,S428,"VODA, PRE?IŠ?ENA",1.05,g
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,S428,"VODA, PRE?IŠ?ENA",24,g
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,S428,"VODA, PRE?IŠ?ENA",2,g
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,S44,SABOWAX GMS (GLICERILMONOSTEARAT),0.48,g
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,S51,"VAZELIN, BELI",3.2,g
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,S76,"LIMUNSKA KISELINA, MONOHIDRAT",0.15,g
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,S77,MIRIS LAVANDE,0.016,g
8606112995023,VZK KREMA ZA RUKE SA 3% UREE 40ml,S9,BHT,0.008,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,A00166/1,#TUBA - BABY KREMA ZA LICE 50ML,1,pcs
8606112995030,VZK BABY KREMA ZA LICE 50ml,B00087,KUTIJA BROJ 16,0.166667,pcs
8606112995030,VZK BABY KREMA ZA LICE 50ml,S16,"DEKSPANTENOL, 100%",1.5,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S17,TE?NI EKSTRAKT HAMAMELISA,1,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S2,ALANTOIN,0.1,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S20,GLICEROL,2,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S289,COVI-OX T,0.05,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S290,EDTA (DINATRIJUM-EDTA),0.05,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S291,DIMETIKON (SILIKONSKO ULJE 350),0.25,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S296,"EUXYL P 9010 (BIOSCONTROL SYNERGY PHE, ISCAGUARD PEHG)",0.5,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S297,EUMULGIN BA 25,0.5,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S3,AVOKADO ULJE,0.5,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S319,HIDROLIT 5 (PENTILEN GLIKOL),1,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S345,CETIOL CC,1.5,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S359,HEMISQUALANE,2,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S364,DEFENSIL,1,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S375,#SABOWAX CE,1,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S377,#MIRIS ALMOND BABY,0.25,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S388,ULJE MAKADAMIJA,1,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S39,SABONAL C 16 18,1.5,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S428,"VODA, PRE?IŠ?ENA",6,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S428,"VODA, PRE?IŠ?ENA",12,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S428,"VODA, PRE?IŠ?ENA",13.525,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S428,"VODA, PRE?IŠ?ENA",1.5,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S428,"VODA, PRE?IŠ?ENA",0.205,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S46,ŠI BUTER (SHEA BUTTER),0.5,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S53,VITAMIN E,0.25,g
8606112995030,VZK BABY KREMA ZA LICE 50ml,S54,KSANTAN GUMA,0.1,g
